Unnamed: 0.1,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,URUN,ID,neighborhood_9
599,599,Accra,"('Aboabo', 'Kumasi', 'Ghana')",1,63.43404175856044,1.5926486190007274,-0.2350455,6.1185735,"('Accra', ('Aboabo', 'Kumasi', 'Ghana'))",1,299,"('Aboabo', 'Kumasi', 'Ghana')",Ghana,Kumasi,Aboabo,Non-Urban,1,Old Fadama
600,600,Accra,"('Abossey Okai', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abossey Okai', 'Accra', 'Ghana'))",1,300,Accra,Ghana,Accra,Abossey Okai,Urban,2,Old Fadama
601,601,Accra,"('Abossey Okai', 'Accra', 'Ghana')",1,2.435344713200267,2.565825446830804,-0.2409952,5.5607788000000005,"('Accra', ('Abossey Okai', 'Accra', 'Ghana'))",1,300,"('Abossey Okai', 'Accra', 'Ghana')",Ghana,Accra,Abossey Okai,Urban,2,Old Fadama
602,602,Accra,"('Abuja', 'Kaduna', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Abuja', 'Kaduna', 'Nigeria'))",1,301,Accra,Nigeria,Kaduna,Abuja,Urban,1,Madina
603,603,Accra,"('Abuja', 'Kaduna', 'Nigeria')",1,926.0304314087786,0.4156725456693109,7.4892974,9.0643305,"('Accra', ('Abuja', 'Kaduna', 'Nigeria'))",1,301,"('Abuja', 'Kaduna', 'Nigeria')",Nigeria,Kaduna,Abuja,Urban,1,Madina
604,604,Accra,"('Aburi', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Aburi', 'Accra', 'Ghana'))",1,302,Accra,Ghana,Accra,Aburi,Non-Urban,17,Madina
605,605,Accra,"('Aburi', 'Accra', 'Ghana')",1,17.93956945530044,1.617422424761326,-0.1752664,5.8474757,"('Accra', ('Aburi', 'Accra', 'Ghana'))",1,302,"('Aburi', 'Accra', 'Ghana')",Ghana,Accra,Aburi,Non-Urban,17,Madina
606,606,Accra,"('Aburi', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Aburi', 'Koforidua', 'Ghana'))",1,303,Accra,Ghana,Koforidua,Aburi,Non-Urban,12,Madina
607,607,Accra,"('Aburi', 'Koforidua', 'Ghana')",1,17.93956945530044,1.617422424761326,-0.1752664,5.8474757,"('Accra', ('Aburi', 'Koforidua', 'Ghana'))",1,303,"('Aburi', 'Koforidua', 'Ghana')",Ghana,Koforidua,Aburi,Non-Urban,12,Madina
608,608,Accra,"('Accra', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Accra', 'Accra', 'Ghana'))",1,304,Accra,Ghana,Accra,Accra,Urban,165,Madina
609,609,Accra,"('Accra', 'Accra', 'Ghana')",1,14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,"('Accra', ('Accra', 'Accra', 'Ghana'))",1,304,"('Accra', 'Accra', 'Ghana')",Ghana,Accra,Accra,Urban,165,Madina
610,610,Accra,"('Achimota', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Achimota', 'Accra', 'Ghana'))",1,305,Accra,Ghana,Accra,Achimota,Urban,19,James Town
611,611,Accra,"('Achimota', 'Accra', 'Ghana')",1,9.595195146110482,-2.3338813862963224,-0.2276807,5.6242019,"('Accra', ('Achimota', 'Accra', 'Ghana'))",1,305,"('Achimota', 'Accra', 'Ghana')",Ghana,Accra,Achimota,Urban,19,James Town
612,612,Accra,"('Adabraka', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adabraka', 'Kumasi', 'Ghana'))",1,306,Accra,Ghana,Kumasi,Adabraka,Urban,1,Madina
613,613,Accra,"('Adabraka', 'Kumasi', 'Ghana')",1,14.126637134028163,-1.9005385460416064,-0.2090724,5.566430400000001,"('Accra', ('Adabraka', 'Kumasi', 'Ghana'))",1,306,"('Adabraka', 'Kumasi', 'Ghana')",Ghana,Kumasi,Adabraka,Urban,1,Madina
614,614,Accra,"('Adawlato', 'Adawlato', 'Togo')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Adawlato', 'Adawlato', 'Togo'))",1,307,Accra,Togo,Adawlato,Adawlato,Urban,1,James Town
615,615,Accra,"('Adawlato', 'Adawlato', 'Togo')",1,172.00404356414091,0.3913713579802985,1.2275519,6.1252726,"('Accra', ('Adawlato', 'Adawlato', 'Togo'))",1,307,"('Adawlato', 'Adawlato', 'Togo')",Togo,Adawlato,Adawlato,Urban,1,James Town
616,616,Accra,"('Aflao', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Aflao', 'Ho', 'Ghana'))",1,308,Accra,Ghana,Ho,Aflao,Urban,20,Madina
617,617,Accra,"('Aflao', 'Ho', 'Ghana')",1,157.70555973769916,0.308017316798153,1.1914021,6.116047099999999,"('Accra', ('Aflao', 'Ho', 'Ghana'))",1,308,"('Aflao', 'Ho', 'Ghana')",Ghana,Ho,Aflao,Urban,20,Madina
618,618,Accra,"('Afrancho', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Afrancho', 'Kumasi', 'Ghana'))",1,309,Accra,Ghana,Kumasi,Afrancho,Non-Urban,2,Madina
619,619,Accra,"('Afrancho', 'Kumasi', 'Ghana')",1,276.6690808667218,2.3744381508065007,-1.9685878,7.412288900000001,"('Accra', ('Afrancho', 'Kumasi', 'Ghana'))",1,309,"('Afrancho', 'Kumasi', 'Ghana')",Ghana,Kumasi,Afrancho,Non-Urban,2,Madina
620,620,Accra,"('Agbara', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Agbara', 'Lagos', 'Nigeria'))",1,310,Accra,Nigeria,Lagos,Agbara,Urban,6,Old Fadama
621,621,Accra,"('Agbara', 'Lagos', 'Nigeria')",1,382.5250440140278,0.2816150350476231,3.1004891,6.5046932,"('Accra', ('Agbara', 'Lagos', 'Nigeria'))",1,310,"('Agbara', 'Lagos', 'Nigeria')",Nigeria,Lagos,Agbara,Urban,6,Old Fadama
622,622,Accra,"('Airport Residential Area', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Airport Residential Area', 'Accra', 'Ghana'))",1,311,Accra,Ghana,Accra,Airport Residential Area,Urban,5,Madina
623,623,Accra,"('Airport Residential Area', 'Accra', 'Ghana')",1,8.33326259062384,-1.778765494764811,-0.1832656,5.6132499000000005,"('Accra', ('Airport Residential Area', 'Accra', 'Ghana'))",1,311,"('Airport Residential Area', 'Accra', 'Ghana')",Ghana,Accra,Airport Residential Area,Urban,5,Madina
624,624,Accra,"('Akim Oda', 'Akim Oda', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Akim Oda', 'Akim Oda', 'Ghana'))",1,312,Accra,Ghana,Akim Oda,Akim Oda,Urban,4,Madina
625,625,Accra,"('Akim Oda', 'Akim Oda', 'Ghana')",1,94.0948362050589,2.861192986126081,-0.985431,5.920442,"('Accra', ('Akim Oda', 'Akim Oda', 'Ghana'))",1,312,"('Akim Oda', 'Akim Oda', 'Ghana')",Ghana,Akim Oda,Akim Oda,Urban,4,Madina
626,626,Accra,"('Amawom', 'Owerri', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Amawom', 'Owerri', 'Nigeria'))",1,313,Accra,Nigeria,Owerri,Amawom,Urban,5,Madina
627,627,Accra,"('Amawom', 'Owerri', 'Nigeria')",1,855.6193210166882,-0.0284428105935967,7.566667,5.466667,"('Accra', ('Amawom', 'Owerri', 'Nigeria'))",1,313,"('Amawom', 'Owerri', 'Nigeria')",Nigeria,Owerri,Amawom,Urban,5,Madina
628,628,Accra,"('Anambra', 'Anambra', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Anambra', 'Anambra', 'Nigeria'))",1,314,Accra,Nigeria,Anambra,Anambra,Urban,12,Madina
629,629,Accra,"('Anambra', 'Anambra', 'Nigeria')",1,789.6367688305071,0.0746855854492452,6.953184200000001,6.2183136,"('Accra', ('Anambra', 'Anambra', 'Nigeria'))",1,314,"('Anambra', 'Anambra', 'Nigeria')",Nigeria,Anambra,Anambra,Urban,12,Madina
630,630,Accra,"('Apirede', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Apirede', 'Accra', 'Ghana'))",1,315,Accra,Ghana,Accra,Apirede,Non-Urban,3,Madina
631,631,Accra,"('Apirede', 'Accra', 'Ghana')",1,40.0383195009323,1.3250989616500366,-0.0796294,6.0353651,"('Accra', ('Apirede', 'Accra', 'Ghana'))",1,315,"('Apirede', 'Accra', 'Ghana')",Ghana,Accra,Apirede,Non-Urban,3,Madina
632,632,Accra,"('Ariaria', 'Aba', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ariaria', 'Aba', 'Nigeria'))",1,316,Accra,Nigeria,Aba,Ariaria,Urban,1,Old Fadama
633,633,Accra,"('Ariaria', 'Aba', 'Nigeria')",1,837.0124027953822,-0.0594183375305588,7.333333,5.1,"('Accra', ('Ariaria', 'Aba', 'Nigeria'))",1,316,"('Ariaria', 'Aba', 'Nigeria')",Nigeria,Aba,Ariaria,Urban,1,Old Fadama
634,634,Accra,"('Ashaiman', 'Tema', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashaiman', 'Tema', 'Ghana'))",1,317,Accra,Ghana,Tema,Ashaiman,Urban,75,Madina
635,635,Accra,"('Ashaiman', 'Tema', 'Ghana')",1,15.303950420124467,0.0574139719394666,-0.029529,5.694385,"('Accra', ('Ashaiman', 'Tema', 'Ghana'))",1,317,"('Ashaiman', 'Tema', 'Ghana')",Ghana,Tema,Ashaiman,Urban,75,Madina
636,636,Accra,"('Ashiyie', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ashiyie', 'Accra', 'Ghana'))",1,318,Accra,Ghana,Accra,Ashiyie,Urban,3,Madina
637,637,Accra,"('Ashiyie', 'Accra', 'Ghana')",1,6.434878967364459,1.3227922542491095,-0.15342,5.7425333,"('Accra', ('Ashiyie', 'Accra', 'Ghana'))",1,318,"('Ashiyie', 'Accra', 'Ghana')",Ghana,Accra,Ashiyie,Urban,3,Madina
638,638,Accra,"('Asokwa', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Asokwa', 'Kumasi', 'Ghana'))",1,319,Accra,Ghana,Kumasi,Asokwa,Urban,7,Old Fadama
639,639,Accra,"('Asokwa', 'Kumasi', 'Ghana')",1,198.59183940146053,2.450335807776136,-1.6061047,6.686499799999999,"('Accra', ('Asokwa', 'Kumasi', 'Ghana'))",1,319,"('Asokwa', 'Kumasi', 'Ghana')",Ghana,Kumasi,Asokwa,Urban,7,Old Fadama
640,640,Accra,"('Asylum Down', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Asylum Down', 'Accra', 'Ghana'))",1,320,Accra,Ghana,Accra,Asylum Down,Urban,3,James Town
641,641,Accra,"('Asylum Down', 'Accra', 'Ghana')",1,4.005570904856971,1.3533708701083542,-0.2025493,5.5709323,"('Accra', ('Asylum Down', 'Accra', 'Ghana'))",1,320,"('Asylum Down', 'Accra', 'Ghana')",Ghana,Accra,Asylum Down,Urban,3,James Town
642,642,Accra,"('Atonsu', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Atonsu', 'Kumasi', 'Ghana'))",1,321,Accra,Ghana,Kumasi,Atonsu,Urban,3,Old Fadama
643,643,Accra,"('Atonsu', 'Kumasi', 'Ghana')",1,195.0365156725749,2.458826296338557,-1.5908391000000002,6.654622900000001,"('Accra', ('Atonsu', 'Kumasi', 'Ghana'))",1,321,"('Atonsu', 'Kumasi', 'Ghana')",Ghana,Kumasi,Atonsu,Urban,3,Old Fadama
644,644,Accra,"('Bamako', 'Bamako', 'Mali')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bamako', 'Bamako', 'Mali'))",1,322,Accra,Mali,Bamako,Bamako,Urban,12,Old Fadama
645,645,Accra,"('Bamako', 'Bamako', 'Mali')",1,1156.6672515410378,2.417770739183997,-7.984739136241295,12.61326555,"('Accra', ('Bamako', 'Bamako', 'Mali'))",1,322,"('Bamako', 'Bamako', 'Mali')",Mali,Bamako,Bamako,Urban,12,Old Fadama
646,646,Accra,"('Banda', 'Techiman', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Banda', 'Techiman', 'Ghana'))",1,323,Accra,Ghana,Techiman,Banda,Non-Urban,4,Madina
647,647,Accra,"('Banda', 'Techiman', 'Ghana')",1,290.68044899408505,1.5422181932502224,-0.0924395,8.2966595,"('Accra', ('Banda', 'Techiman', 'Ghana'))",1,323,"('Banda', 'Techiman', 'Ghana')",Ghana,Techiman,Banda,Non-Urban,4,Madina
648,648,Accra,"('Bantama', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bantama', 'Kumasi', 'Ghana'))",1,324,Accra,Ghana,Kumasi,Bantama,Urban,13,Old Fadama
649,649,Accra,"('Bantama', 'Kumasi', 'Ghana')",1,202.36362080969496,2.4524654168613487,-1.63486,6.7051319000000005,"('Accra', ('Bantama', 'Kumasi', 'Ghana'))",1,324,"('Bantama', 'Kumasi', 'Ghana')",Ghana,Kumasi,Bantama,Urban,13,Old Fadama
650,650,Accra,"('Bayas', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bayas', 'Accra', 'Ghana'))",1,325,Accra,Ghana,Accra,Bayas,Urban,1,Madina
651,651,Accra,"('Bayas', 'Accra', 'Ghana')",1,14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,"('Accra', ('Bayas', 'Accra', 'Ghana'))",1,325,"('Bayas', 'Accra', 'Ghana')",Ghana,Accra,Bayas,Urban,1,Madina
652,652,Accra,"('Benin City', 'Benin City', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Benin City', 'Benin City', 'Nigeria'))",1,326,Accra,Nigeria,Benin City,Benin City,Urban,14,Old Fadama
653,653,Accra,"('Benin City', 'Benin City', 'Nigeria')",1,652.1365174842014,0.1338506862066726,5.6221058,6.333058599999999,"('Accra', ('Benin City', 'Benin City', 'Nigeria'))",1,326,"('Benin City', 'Benin City', 'Nigeria')",Nigeria,Benin City,Benin City,Urban,14,Old Fadama
654,654,Accra,"('Bibiani', 'Sefwi Wiawso', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bibiani', 'Sefwi Wiawso', 'Ghana'))",1,327,Accra,Ghana,Sefwi Wiawso,Bibiani,Non-Urban,1,Madina
655,655,Accra,"('Bibiani', 'Sefwi Wiawso', 'Ghana')",1,252.28856496271055,2.796811314786677,-2.314959,6.4529440000000005,"('Accra', ('Bibiani', 'Sefwi Wiawso', 'Ghana'))",1,327,"('Bibiani', 'Sefwi Wiawso', 'Ghana')",Ghana,Sefwi Wiawso,Bibiani,Non-Urban,1,Madina
656,656,Accra,"('Bronx', 'New York', 'United States')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bronx', 'New York', 'United States'))",1,328,Accra,United States,New York,Bronx,Unclassified,12,Madina
657,657,Accra,"('Bronx', 'New York', 'United States')",1,8518.960578134205,2.9758284402560458,-73.87859370000001,40.8466508,"('Accra', ('Bronx', 'New York', 'United States'))",1,328,"('Bronx', 'New York', 'United States')",United States,New York,Bronx,Unclassified,12,Madina
658,658,Accra,"('Bunso', 'Bunso', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Bunso', 'Bunso', 'Ghana'))",1,329,Accra,Ghana,Bunso,Bunso,Non-Urban,1,Madina
659,659,Accra,"('Bunso', 'Bunso', 'Ghana')",1,74.58635774999445,2.0291021849773,-0.466125,6.28739,"('Accra', ('Bunso', 'Bunso', 'Ghana'))",1,329,"('Bunso', 'Bunso', 'Ghana')",Ghana,Bunso,Bunso,Non-Urban,1,Madina
660,660,Accra,"('Chorkor', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Chorkor', 'Accra', 'Ghana'))",1,330,Accra,Ghana,Accra,Chorkor,Urban,11,Old Fadama
661,661,Accra,"('Chorkor', 'Accra', 'Ghana')",1,2.829491162505022,-2.129840259636221,-0.2360933999999999,5.5273187,"('Accra', ('Chorkor', 'Accra', 'Ghana'))",1,330,"('Chorkor', 'Accra', 'Ghana')",Ghana,Accra,Chorkor,Urban,11,Old Fadama
662,662,Accra,"('Christian Village', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Christian Village', 'Accra', 'Ghana'))",1,331,Accra,Ghana,Accra,Christian Village,Urban,3,Madina
663,663,Accra,"('Christian Village', 'Accra', 'Ghana')",1,7.973234242498999,-2.3992869729914617,-0.220842,5.638078299999999,"('Accra', ('Christian Village', 'Accra', 'Ghana'))",1,331,"('Christian Village', 'Accra', 'Ghana')",Ghana,Accra,Christian Village,Urban,3,Madina
664,664,Accra,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Cocody', 'Abidjan', ""Côte d'Ivoire""))",1,332,Accra,Ivory Coast,Abidjan,Cocody,Unclassified,5,Madina
665,665,Accra,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",1,424.7806036775745,-3.055377723268068,-3.994934,5.357367,"('Accra', ('Cocody', 'Abidjan', ""Côte d'Ivoire""))",1,332,"('Cocody', 'Abidjan', ""Côte d'Ivoire"")",Ivory Coast,Abidjan,Cocody,Unclassified,5,Madina
666,666,Accra,"('Danfa', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Danfa', 'Accra', 'Ghana'))",1,333,Accra,Ghana,Accra,Danfa,Urban,13,Madina
667,667,Accra,"('Danfa', 'Accra', 'Ghana')",1,11.598937145818596,1.4867234450935924,-0.1588963,5.7903236,"('Accra', ('Danfa', 'Accra', 'Ghana'))",1,333,"('Danfa', 'Accra', 'Ghana')",Ghana,Accra,Danfa,Urban,13,Madina
668,668,Accra,"('Darkuman', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Darkuman', 'Accra', 'Ghana'))",1,334,Accra,Ghana,Accra,Darkuman,Urban,6,Madina
669,669,Accra,"('Darkuman', 'Accra', 'Ghana')",1,5.642878535319976,2.1862245623097034,-0.251983,5.5902579,"('Accra', ('Darkuman', 'Accra', 'Ghana'))",1,334,"('Darkuman', 'Accra', 'Ghana')",Ghana,Accra,Darkuman,Urban,6,Madina
670,670,Accra,"('Dome', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dome', 'Accra', 'Ghana'))",1,335,Accra,Ghana,Accra,Dome,Urban,2,Madina
671,671,Accra,"('Dome', 'Accra', 'Ghana')",1,7.99421128150076,-2.694112226798355,-0.232884,5.6554227,"('Accra', ('Dome', 'Accra', 'Ghana'))",1,335,"('Dome', 'Accra', 'Ghana')",Ghana,Accra,Dome,Urban,2,Madina
672,672,Accra,"('Dosso', 'Niamey', 'Niger')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Dosso', 'Niamey', 'Niger'))",1,336,Accra,Niger,Niamey,Dosso,Non-Urban,9,Madina
673,673,Accra,"('Dosso', 'Niamey', 'Niger')",1,948.3202170320212,1.1118961967007637,3.621398,13.3336993,"('Accra', ('Dosso', 'Niamey', 'Niger'))",1,336,"('Dosso', 'Niamey', 'Niger')",Niger,Niamey,Dosso,Non-Urban,9,Madina
674,674,Accra,"('Ebonyi', 'Ebonyi', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ebonyi', 'Ebonyi', 'Nigeria'))",1,337,Accra,Nigeria,Ebonyi,Ebonyi,Urban,4,Madina
675,675,Accra,"('Ebonyi', 'Ebonyi', 'Nigeria')",1,908.8401564381802,0.0624982629717496,8.0348906,6.1996918,"('Accra', ('Ebonyi', 'Ebonyi', 'Nigeria'))",1,337,"('Ebonyi', 'Ebonyi', 'Nigeria')",Nigeria,Ebonyi,Ebonyi,Urban,4,Madina
676,676,Accra,"('Ejigbo', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ejigbo', 'Lagos', 'Nigeria'))",1,338,Accra,Nigeria,Lagos,Ejigbo,Urban,4,Old Fadama
677,677,Accra,"('Ejigbo', 'Lagos', 'Nigeria')",1,405.855225590654,0.2780808322969112,3.3067225,6.5507230000000005,"('Accra', ('Ejigbo', 'Lagos', 'Nigeria'))",1,338,"('Ejigbo', 'Lagos', 'Nigeria')",Nigeria,Lagos,Ejigbo,Urban,4,Old Fadama
678,678,Accra,"('Haatso', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Haatso', 'Accra', 'Ghana'))",1,339,Accra,Ghana,Accra,Haatso,Urban,4,Madina
679,679,Accra,"('Haatso', 'Accra', 'Ghana')",1,4.316751385682376,-2.721503633497686,-0.2033502,5.6706808,"('Accra', ('Haatso', 'Accra', 'Ghana'))",1,339,"('Haatso', 'Accra', 'Ghana')",Ghana,Accra,Haatso,Urban,4,Madina
680,680,Accra,"('Ho', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ho', 'Ho', 'Ghana'))",1,340,Accra,Ghana,Ho,Ho,Urban,38,Madina
681,681,Accra,"('Ho', 'Ho', 'Ghana')",1,140.95489683920513,0.997514227775566,0.4688931999999999,6.612659799999999,"('Accra', ('Ho', 'Ho', 'Ghana'))",1,340,"('Ho', 'Ho', 'Ghana')",Ghana,Ho,Ho,Urban,38,Madina
682,682,Accra,"('Hohoe', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Hohoe', 'Ho', 'Ghana'))",1,341,Accra,Ghana,Ho,Hohoe,Urban,14,Madina
683,683,Accra,"('Hohoe', 'Ho', 'Ghana')",1,178.18693141096608,1.1586912416365756,0.477735,7.153187,"('Accra', ('Hohoe', 'Ho', 'Ghana'))",1,341,"('Hohoe', 'Ho', 'Ghana')",Ghana,Ho,Hohoe,Urban,14,Madina
684,684,Accra,"('Hohoe', 'Hohoe', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Hohoe', 'Hohoe', 'Ghana'))",1,342,Accra,Ghana,Hohoe,Hohoe,Urban,4,Old Fadama
685,685,Accra,"('Hohoe', 'Hohoe', 'Ghana')",1,194.65364427072316,1.1616918598592474,0.477735,7.153187,"('Accra', ('Hohoe', 'Hohoe', 'Ghana'))",1,342,"('Hohoe', 'Hohoe', 'Ghana')",Ghana,Hohoe,Hohoe,Urban,4,Old Fadama
686,686,Accra,"('Iboloji', 'Port Harcourt', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Iboloji', 'Port Harcourt', 'Nigeria'))",1,343,Accra,Nigeria,Port Harcourt,Iboloji,Urban,3,Madina
687,687,Accra,"('Iboloji', 'Port Harcourt', 'Nigeria')",1,801.2111021473797,-0.1273870388786809,7.0188527,4.7676576,"('Accra', ('Iboloji', 'Port Harcourt', 'Nigeria'))",1,343,"('Iboloji', 'Port Harcourt', 'Nigeria')",Nigeria,Port Harcourt,Iboloji,Urban,3,Madina
688,688,Accra,"('Ikotun', 'Ikotun', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ikotun', 'Ikotun', 'Nigeria'))",1,344,Accra,Nigeria,Ikotun,Ikotun,Urban,1,Madina
689,689,Accra,"('Ikotun', 'Ikotun', 'Nigeria')",1,369.9778828939117,0.2320768080316194,3.0884469,6.4516092,"('Accra', ('Ikotun', 'Ikotun', 'Nigeria'))",1,344,"('Ikotun', 'Ikotun', 'Nigeria')",Nigeria,Ikotun,Ikotun,Urban,1,Madina
690,690,Accra,"('Jabi', 'Abuja', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Jabi', 'Abuja', 'Nigeria'))",1,345,Accra,Nigeria,Abuja,Jabi,Urban,2,Old Fadama
691,691,Accra,"('Jabi', 'Abuja', 'Nigeria')",1,930.9928955788808,0.4313673580253463,7.4210076,9.0646229,"('Accra', ('Jabi', 'Abuja', 'Nigeria'))",1,345,"('Jabi', 'Abuja', 'Nigeria')",Nigeria,Abuja,Jabi,Urban,2,Old Fadama
692,692,Accra,"('Juapong', 'Ho', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Juapong', 'Ho', 'Ghana'))",1,346,Accra,Ghana,Ho,Juapong,Non-Urban,1,Old Fadama
693,693,Accra,"('Juapong', 'Ho', 'Ghana')",1,87.95029271419072,1.1042580462415277,0.1352529999999999,6.2545011,"('Accra', ('Juapong', 'Ho', 'Ghana'))",1,346,"('Juapong', 'Ho', 'Ghana')",Ghana,Ho,Juapong,Non-Urban,1,Old Fadama
694,694,Accra,"('Kadjebi', 'Hohoe', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kadjebi', 'Hohoe', 'Ghana'))",1,347,Accra,Ghana,Hohoe,Kadjebi,Non-Urban,2,Madina
695,695,Accra,"('Kadjebi', 'Hohoe', 'Ghana')",1,216.78506664145027,1.236191530129508,0.476103,7.525931,"('Accra', ('Kadjebi', 'Hohoe', 'Ghana'))",1,347,"('Kadjebi', 'Hohoe', 'Ghana')",Ghana,Hohoe,Kadjebi,Non-Urban,2,Madina
696,696,Accra,"('Kaduna', 'Igbo State', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaduna', 'Igbo State', 'Nigeria'))",1,348,Accra,Nigeria,Igbo State,Kaduna,Non-Urban,1,Madina
697,697,Accra,"('Kaduna', 'Igbo State', 'Nigeria')",1,1028.753207667277,0.5294391231218414,7.853322599999999,10.3825318,"('Accra', ('Kaduna', 'Igbo State', 'Nigeria'))",1,348,"('Kaduna', 'Igbo State', 'Nigeria')",Nigeria,Igbo State,Kaduna,Non-Urban,1,Madina
698,698,Accra,"('Kaneshi', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaneshi', 'Accra', 'Ghana'))",1,349,Accra,Ghana,Accra,Kaneshi,Urban,3,Old Fadama
699,699,Accra,"('Kaneshi', 'Accra', 'Ghana')",1,2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,"('Accra', ('Kaneshi', 'Accra', 'Ghana'))",1,349,"('Kaneshi', 'Accra', 'Ghana')",Ghana,Accra,Kaneshi,Urban,3,Old Fadama
700,700,Accra,"('Kaneshie', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kaneshie', 'Accra', 'Ghana'))",1,350,Accra,Ghana,Accra,Kaneshie,Urban,17,Old Fadama
701,701,Accra,"('Kaneshie', 'Accra', 'Ghana')",1,3.177840796793773,2.3259023067456144,-0.2422186,5.569655200000001,"('Accra', ('Kaneshie', 'Accra', 'Ghana'))",1,350,"('Kaneshie', 'Accra', 'Ghana')",Ghana,Accra,Kaneshie,Urban,17,Old Fadama
702,702,Accra,"('Kejetia', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kejetia', 'Kumasi', 'Ghana'))",1,351,Accra,Ghana,Kumasi,Kejetia,Urban,6,Old Fadama
