,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,URUN,ID
307,307,Johannesburg,"('Embangweni', 'Embangweni', 'Malawi')",1,1450.9330278427358,1.0810571464759158,33.471729100000005,-12.1420534,"('Johannesburg', ('Embangweni', 'Embangweni', 'Malawi'))",153,"('Embangweni', 'Embangweni', 'Malawi')",Malawi,Embangweni,Embangweni,Urban,5
308,308,Johannesburg,"('Ermelo', 'Ermelo', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Ermelo', 'Ermelo', 'South Africa'))",154,Johannesburg,South Africa,Ermelo,Ermelo,Urban,6
309,309,Johannesburg,"('Ermelo', 'Ermelo', 'South Africa')",1,217.33815786799124,-0.1485673949513838,29.992222,-26.515556,"('Johannesburg', ('Ermelo', 'Ermelo', 'South Africa'))",154,"('Ermelo', 'Ermelo', 'South Africa')",South Africa,Ermelo,Ermelo,Urban,6
310,310,Johannesburg,"('Fort Beaufort', 'Fort Beaufort', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Fort Beaufort', 'Fort Beaufort', 'South Africa'))",155,Johannesburg,South Africa,Fort Beaufort,Fort Beaufort,Urban,3
311,311,Johannesburg,"('Fort Beaufort', 'Fort Beaufort', 'South Africa')",1,694.3835095945701,-1.764643822840558,26.633313800000003,-32.776607500000004,"('Johannesburg', ('Fort Beaufort', 'Fort Beaufort', 'South Africa'))",155,"('Fort Beaufort', 'Fort Beaufort', 'South Africa')",South Africa,Fort Beaufort,Fort Beaufort,Urban,3
312,312,Johannesburg,"('Gaborone', 'Gaborone', 'Botswana')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Gaborone', 'Gaborone', 'Botswana'))",156,Johannesburg,Botswana,Gaborone,Gaborone,Non-Urban,2
313,313,Johannesburg,"('Gaborone', 'Gaborone', 'Botswana')",1,264.95451005370325,2.6393127212341283,25.9088474,-24.6581357,"('Johannesburg', ('Gaborone', 'Gaborone', 'Botswana'))",156,"('Gaborone', 'Gaborone', 'Botswana')",Botswana,Gaborone,Gaborone,Non-Urban,2
314,314,Johannesburg,"('Gomora', 'Alexandra', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Gomora', 'Alexandra', 'South Africa'))",157,Johannesburg,South Africa,Alexandra,Gomora,Urban,2
315,315,Johannesburg,"('Gomora', 'Alexandra', 'South Africa')",1,9.161545646139178,0.9868492570334196,28.098889,-26.104444,"('Johannesburg', ('Gomora', 'Alexandra', 'South Africa'))",157,"('Gomora', 'Alexandra', 'South Africa')",South Africa,Alexandra,Gomora,Urban,2
316,316,Johannesburg,"('Hazyview', 'Hazyview', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Hazyview', 'Hazyview', 'South Africa'))",158,Johannesburg,South Africa,Hazyview,Hazyview,Non-Urban,4
317,317,Johannesburg,"('Hazyview', 'Hazyview', 'South Africa')",1,358.232931421996,0.307980477125414,31.1283552,-25.044172600000003,"('Johannesburg', ('Hazyview', 'Hazyview', 'South Africa'))",158,"('Hazyview', 'Hazyview', 'South Africa')",South Africa,Hazyview,Hazyview,Non-Urban,4
318,318,Johannesburg,"('Karonga', 'Karonga', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Karonga', 'Karonga', 'Malawi'))",159,Johannesburg,Malawi,Karonga,Karonga,Non-Urban,1
319,319,Johannesburg,"('Karonga', 'Karonga', 'Malawi')",1,1665.077970588969,1.1037936149027734,33.86619181196623,-10.08474695,"('Johannesburg', ('Karonga', 'Karonga', 'Malawi'))",159,"('Karonga', 'Karonga', 'Malawi')",Malawi,Karonga,Karonga,Non-Urban,1
320,320,Johannesburg,"('Katlehong', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Katlehong', 'Johannesburg', 'South Africa'))",160,Johannesburg,South Africa,Johannesburg,Katlehong,Urban,154
321,321,Johannesburg,"('Katlehong', 'Johannesburg', 'South Africa')",1,0.01,3.141592653589793,28.151111,-26.338611,"('Johannesburg', ('Katlehong', 'Johannesburg', 'South Africa'))",160,"('Katlehong', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Katlehong,Urban,154
322,322,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",161,Johannesburg,Mozambique,Maputo,Khongoloti,Urban,19
323,323,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",161,"('Khongoloti', 'Maputo', 'Mozambique')",Mozambique,Maputo,Khongoloti,Urban,19
324,324,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",162,Johannesburg,South Africa,Klerksdorp,Klerksdorp,Urban,7
325,325,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",1,167.84995854812755,-2.726240586756853,26.6656814,-26.862538300000004,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",162,"('Klerksdorp', 'Klerksdorp', 'South Africa')",South Africa,Klerksdorp,Klerksdorp,Urban,7
326,326,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",163,Johannesburg,South Africa,Kranskop,Kranskop,Non-Urban,5
327,327,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,1049.1768361023996,-2.279300949088688,21.6364414,-33.6148941,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",163,"('Kranskop', 'Kranskop', 'South Africa')",South Africa,Kranskop,Kranskop,Non-Urban,5
328,328,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",164,Johannesburg,South Africa,Kwamhlanga,Kwamhlanga,Urban,6
329,329,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,103.43642362081567,0.7954761769688847,28.7045271,-25.4262165,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",164,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Kwamhlanga,Urban,6
330,330,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",165,Johannesburg,Ethiopia,Lahore,Lahore,Urban,5
331,331,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,3642.2565928277622,1.1114140807056891,37.388700278899776,11.591367600000002,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",165,"('Lahore', 'Lahore', 'Ethiopia')",Ethiopia,Lahore,Lahore,Urban,5
332,332,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",166,Johannesburg,Lesotho,Leribe,Leribe,Urban,2
333,333,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,288.7339119630349,-1.5405821861776845,28.0579408,-28.866891,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",166,"('Leribe', 'Leribe', 'Lesotho')",Lesotho,Leribe,Leribe,Urban,2
334,334,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",167,Johannesburg,Bangladesh,Lohagora,Lohagora,Unclassified,1
335,335,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,6876.79442152248,0.0052577833844287,89.6499065,23.1881892,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",167,"('Lohagora', 'Lohagora', 'Bangladesh')",Bangladesh,Lohagora,Lohagora,Unclassified,1
336,336,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",168,Johannesburg,Angola,Luanda,Luanda,Urban,3
337,337,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,2435.220939804224,2.247809473146649,13.243951199999998,-8.827269900000001,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",168,"('Luanda', 'Luanda', 'Angola')",Angola,Luanda,Luanda,Urban,3
338,338,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",169,Johannesburg,Angola,Benguela,Lubango,Non-Urban,1
339,339,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,1991.0667891948176,2.474708991491352,13.4896316,-14.9191779,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",169,"('Lubango', 'Benguela', 'Angola')",Angola,Benguela,Lubango,Non-Urban,1
340,340,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",170,Johannesburg,South Africa,Emadadeni,Madadeni,Urban,4
341,341,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,415.9024734298292,0.0843499016563843,31.7913889,-25.8125,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",170,"('Madadeni', 'Emadadeni', 'South Africa')",South Africa,Emadadeni,Madadeni,Urban,4
342,342,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",171,Johannesburg,Lesotho,Mafeteng,Mafeteng,Urban,1
343,343,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,393.4780395262897,-1.7740462861063195,27.238828100000003,-29.8224468,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",171,"('Mafeteng', 'Mafeteng', 'Lesotho')",Lesotho,Mafeteng,Mafeteng,Urban,1
344,344,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",172,Johannesburg,South Africa,Mafikeng,Mafikeng,Urban,7
345,345,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,267.2206050967428,3.0215552559172747,25.658611,-25.863611,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",172,"('Mafikeng', 'Mafikeng', 'South Africa')",South Africa,Mafikeng,Mafikeng,Urban,7
346,346,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",173,Johannesburg,Democratic Republic of the Congo,Kisangani,Makiso,Urban,4
347,347,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,2672.347517754225,1.581195829077778,25.1950404,0.5183677,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",173,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kisangani,Makiso,Urban,4
348,348,Johannesburg,"('Malvern', 'East London', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Malvern', 'East London', 'South Africa'))",174,Johannesburg,South Africa,East London,Malvern,Urban,1
349,349,Johannesburg,"('Malvern', 'East London', 'South Africa')",1,5.707028501467533,-0.3363362448744514,28.1019444,-26.2013889,"('Johannesburg', ('Malvern', 'East London', 'South Africa'))",174,"('Malvern', 'East London', 'South Africa')",South Africa,East London,Malvern,Urban,1
350,350,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",175,Johannesburg,South Africa,Kwamhlanga,Mamelodi,Urban,1
351,351,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,46.149091027517976,0.4745509899001634,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",175,"('Mamelodi', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Mamelodi,Urban,1
352,352,Johannesburg,"('Mamelodi', 'Tshwane', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Tshwane', 'South Africa'))",176,Johannesburg,South Africa,Tshwane,Mamelodi,Urban,1
353,353,Johannesburg,"('Mamelodi', 'Tshwane', 'South Africa')",1,58.4255806980917,0.8986008570395145,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Tshwane', 'South Africa'))",176,"('Mamelodi', 'Tshwane', 'South Africa')",South Africa,Tshwane,Mamelodi,Urban,1
354,354,Johannesburg,"('Mannies', 'Welkom', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mannies', 'Welkom', 'South Africa'))",177,Johannesburg,South Africa,Welkom,Mannies,Non-Urban,5
355,355,Johannesburg,"('Mannies', 'Welkom', 'South Africa')",1,230.0839607860314,-2.24954447731562,26.737969,-27.982298,"('Johannesburg', ('Mannies', 'Welkom', 'South Africa'))",177,"('Mannies', 'Welkom', 'South Africa')",South Africa,Welkom,Mannies,Non-Urban,5
356,356,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",178,Johannesburg,Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,Urban,3
357,357,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,2067.8246740523987,1.7320120690741256,23.5998111,-6.1258942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",178,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,Urban,3
358,358,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",179,Johannesburg,South Africa,Mokopane,Mokopane,Non-Urban,4
359,359,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,222.86558801929624,1.0629486886340953,29.016667,-24.183333,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",179,"('Mokopane', 'Mokopane', 'South Africa')",South Africa,Mokopane,Mokopane,Non-Urban,4
360,360,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",180,Johannesburg,South Africa,Mondlo,Mondlo,Non-Urban,3
361,361,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,325.18521315363074,-0.49745481677465,30.719688399999995,-27.958203,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",180,"('Mondlo', 'Mondlo', 'South Africa')",South Africa,Mondlo,Mondlo,Non-Urban,3
362,362,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",181,Johannesburg,Tanzania,Morogoro,Morogoro,Non-Urban,25
363,363,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,2097.592636620122,0.9267140281391548,38.0796597056401,-7.0536105,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",181,"('Morogoro', 'Morogoro', 'Tanzania')",Tanzania,Morogoro,Morogoro,Non-Urban,25
364,364,Johannesburg,"('Mozambique', 'Mozambique', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mozambique', 'Mozambique', 'Mozambique'))",182,Johannesburg,Mozambique,Mozambique,Mozambique,Non-Urban,2
365,365,Johannesburg,"('Mozambique', 'Mozambique', 'Mozambique')",1,1003.8241033829984,0.6965756964706571,34.9144977,-19.302233,"('Johannesburg', ('Mozambique', 'Mozambique', 'Mozambique'))",182,"('Mozambique', 'Mozambique', 'Mozambique')",Mozambique,Mozambique,Mozambique,Non-Urban,2
366,366,Johannesburg,"('Mulanje', 'Mulanje', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mulanje', 'Mulanje', 'Malawi'))",183,Johannesburg,Malawi,Mulanje,Mulanje,Non-Urban,1
367,367,Johannesburg,"('Mulanje', 'Mulanje', 'Malawi')",1,1277.4661263193263,0.8184698496384031,35.54125499990176,-15.91088,"('Johannesburg', ('Mulanje', 'Mulanje', 'Malawi'))",183,"('Mulanje', 'Mulanje', 'Malawi')",Malawi,Mulanje,Mulanje,Non-Urban,1
368,368,Johannesburg,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mzilikazi', 'Mzilikazi', 'Zimbabwe'))",184,Johannesburg,Zimbabwe,Mzilikazi,Mzilikazi,Urban,1
369,369,Johannesburg,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",1,596.5073754717777,1.4501514627460392,28.5674755,-20.1274268,"('Johannesburg', ('Mzilikazi', 'Mzilikazi', 'Zimbabwe'))",184,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",Zimbabwe,Mzilikazi,Mzilikazi,Urban,1
370,370,Johannesburg,"('Mzuzu', 'Mzuzu', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mzuzu', 'Mzuzu', 'Malawi'))",185,Johannesburg,Malawi,Mzuzu,Mzuzu,Urban,6
371,371,Johannesburg,"('Mzuzu', 'Mzuzu', 'Malawi')",1,1532.0254962713195,1.0581722548351171,34.0226422,-11.4607518,"('Johannesburg', ('Mzuzu', 'Mzuzu', 'Malawi'))",185,"('Mzuzu', 'Mzuzu', 'Malawi')",Malawi,Mzuzu,Mzuzu,Urban,6
372,372,Johannesburg,"('Nancefield', 'Nancefield', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nancefield', 'Nancefield', 'South Africa'))",186,Johannesburg,South Africa,Nancefield,Nancefield,Urban,1
373,373,Johannesburg,"('Nancefield', 'Nancefield', 'South Africa')",1,19.567409462089625,-2.47047928478455,27.915,-26.3058333,"('Johannesburg', ('Nancefield', 'Nancefield', 'South Africa'))",186,"('Nancefield', 'Nancefield', 'South Africa')",South Africa,Nancefield,Nancefield,Urban,1
374,374,Johannesburg,"('New Castle', 'Madadeni', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('New Castle', 'Madadeni', 'South Africa'))",187,Johannesburg,South Africa,Madadeni,New Castle,Urban,2
375,375,Johannesburg,"('New Castle', 'Madadeni', 'South Africa')",1,406.7126237026965,0.1229001497773007,31.7913889,-25.8125,"('Johannesburg', ('New Castle', 'Madadeni', 'South Africa'))",187,"('New Castle', 'Madadeni', 'South Africa')",South Africa,Madadeni,New Castle,Urban,2
376,376,Johannesburg,"('Nkandla', 'Nkandla', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nkandla', 'Nkandla', 'South Africa'))",188,Johannesburg,South Africa,Nkandla,Nkandla,Urban,15
377,377,Johannesburg,"('Nkandla', 'Nkandla', 'South Africa')",1,393.6509953436393,-0.5861684643750061,31.090556,-28.62,"('Johannesburg', ('Nkandla', 'Nkandla', 'South Africa'))",188,"('Nkandla', 'Nkandla', 'South Africa')",South Africa,Nkandla,Nkandla,Urban,15
378,378,Johannesburg,"('Nomlatu', 'Bizana', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nomlatu', 'Bizana', 'South Africa'))",189,Johannesburg,South Africa,Bizana,Nomlatu,Urban,1
379,379,Johannesburg,"('Nomlatu', 'Bizana', 'South Africa')",1,479.10017890972426,-1.147170305641691,29.853266100000003,-30.8589668,"('Johannesburg', ('Nomlatu', 'Bizana', 'South Africa'))",189,"('Nomlatu', 'Bizana', 'South Africa')",South Africa,Bizana,Nomlatu,Urban,1
380,380,Johannesburg,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nqutu', 'KwaZulu-Natal', 'South Africa'))",190,Johannesburg,South Africa,KwaZulu-Natal,Nqutu,Urban,1
381,381,Johannesburg,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",1,369.2772484234719,-0.6351809556398216,30.6733333,-28.2166667,"('Johannesburg', ('Nqutu', 'KwaZulu-Natal', 'South Africa'))",190,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",South Africa,KwaZulu-Natal,Nqutu,Urban,1
382,382,Johannesburg,"('Nyembani', 'Maputo', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nyembani', 'Maputo', 'Mozambique'))",191,Johannesburg,Mozambique,Maputo,Nyembani,Urban,5
383,383,Johannesburg,"('Nyembani', 'Maputo', 'Mozambique')",1,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Nyembani', 'Maputo', 'Mozambique'))",191,"('Nyembani', 'Maputo', 'Mozambique')",Mozambique,Maputo,Nyembani,Urban,5
384,384,Johannesburg,"('Paris', 'Paris', 'France')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Paris', 'Paris', 'France'))",192,Johannesburg,France,Paris,Paris,Unclassified,50
385,385,Johannesburg,"('Paris', 'Paris', 'France')",1,8441.67187403572,1.6561581831029684,2.3200410217200766,48.858889700000006,"('Johannesburg', ('Paris', 'Paris', 'France'))",192,"('Paris', 'Paris', 'France')",France,Paris,Paris,Unclassified,50
386,386,Johannesburg,"('Piet Retief', 'Piet Retief', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Piet Retief', 'Piet Retief', 'South Africa'))",193,Johannesburg,South Africa,Piet Retief,Piet Retief,Urban,1
387,387,Johannesburg,"('Piet Retief', 'Piet Retief', 'South Africa')",1,327.1465819572353,-0.3202283139806912,30.807778000000003,-27.006667,"('Johannesburg', ('Piet Retief', 'Piet Retief', 'South Africa'))",193,"('Piet Retief', 'Piet Retief', 'South Africa')",South Africa,Piet Retief,Piet Retief,Urban,1
388,388,Johannesburg,"('Pietersburg', 'Pietersburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Pietersburg', 'Pietersburg', 'South Africa'))",194,Johannesburg,South Africa,Pietersburg,Pietersburg,Urban,8
389,389,Johannesburg,"('Pietersburg', 'Pietersburg', 'South Africa')",1,271.61737852856874,0.9492885069600524,29.4613889,-23.9058333,"('Johannesburg', ('Pietersburg', 'Pietersburg', 'South Africa'))",194,"('Pietersburg', 'Pietersburg', 'South Africa')",South Africa,Pietersburg,Pietersburg,Urban,8
390,390,Johannesburg,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Plateau', 'Plateau', ""Côte d'Ivoire""))",195,Johannesburg,Ivory Coast,Plateau,Plateau,Unclassified,1
391,391,Johannesburg,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",1,5103.449612991117,2.266602353565936,-4.675727200000001,7.3445792,"('Johannesburg', ('Plateau', 'Plateau', ""Côte d'Ivoire""))",195,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",Ivory Coast,Plateau,Plateau,Unclassified,1
392,392,Johannesburg,"('Plumtree', 'Plamtry', 'Zimbabwe')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Plumtree', 'Plamtry', 'Zimbabwe'))",196,Johannesburg,Zimbabwe,Plamtry,Plumtree,Non-Urban,11
393,393,Johannesburg,"('Plumtree', 'Plamtry', 'Zimbabwe')",1,536.262289044858,1.590889450404897,27.805601,-20.4880677,"('Johannesburg', ('Plumtree', 'Plamtry', 'Zimbabwe'))",196,"('Plumtree', 'Plamtry', 'Zimbabwe')",Zimbabwe,Plamtry,Plumtree,Non-Urban,11
394,394,Johannesburg,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Port Elizabeth', 'Port Elizabeth', 'South Africa'))",197,Johannesburg,South Africa,Port Elizabeth,Port Elizabeth,Urban,4
395,395,Johannesburg,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",1,840.9299110342554,-1.8588667470446845,25.6207519,-33.9617051,"('Johannesburg', ('Port Elizabeth', 'Port Elizabeth', 'South Africa'))",197,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",South Africa,Port Elizabeth,Port Elizabeth,Urban,4
396,396,Johannesburg,"('Qwaqwa', 'Qwaqwa', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Qwaqwa', 'Qwaqwa', 'South Africa'))",198,Johannesburg,South Africa,Qwaqwa,Qwaqwa,Urban,6
397,397,Johannesburg,"('Qwaqwa', 'Qwaqwa', 'South Africa')",1,270.0659701744968,-1.2272485609130388,28.8066789,-28.5359227,"('Johannesburg', ('Qwaqwa', 'Qwaqwa', 'South Africa'))",198,"('Qwaqwa', 'Qwaqwa', 'South Africa')",South Africa,Qwaqwa,Qwaqwa,Urban,6
398,398,Johannesburg,"('Randfontein', 'Randfontein', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Randfontein', 'Randfontein', 'South Africa'))",199,Johannesburg,South Africa,Randfontein,Randfontein,Urban,1
399,399,Johannesburg,"('Randfontein', 'Randfontein', 'South Africa')",1,39.81091515081241,3.12025521314259,27.694167,-26.173611,"('Johannesburg', ('Randfontein', 'Randfontein', 'South Africa'))",199,"('Randfontein', 'Randfontein', 'South Africa')",South Africa,Randfontein,Randfontein,Urban,1
400,400,Johannesburg,"('Rustenburg', 'Rustenburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Rustenburg', 'Rustenburg', 'South Africa'))",200,Johannesburg,South Africa,Rustenburg,Rustenburg,Urban,6
401,401,Johannesburg,"('Rustenburg', 'Rustenburg', 'South Africa')",1,89.16270767111551,2.842452390843503,27.241448,-25.665655,"('Johannesburg', ('Rustenburg', 'Rustenburg', 'South Africa'))",200,"('Rustenburg', 'Rustenburg', 'South Africa')",South Africa,Rustenburg,Rustenburg,Urban,6
402,402,Johannesburg,"('Sandton', 'Sandton', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Sandton', 'Sandton', 'South Africa'))",201,Johannesburg,South Africa,Sandton,Sandton,Urban,27
403,403,Johannesburg,"('Sandton', 'Sandton', 'South Africa')",1,11.221861775045143,1.6231756301860636,28.0479844,-26.068240600000003,"('Johannesburg', ('Sandton', 'Sandton', 'South Africa'))",201,"('Sandton', 'Sandton', 'South Africa')",South Africa,Sandton,Sandton,Urban,27
404,404,Johannesburg,"('Selebi-Phikwe', 'Selebi-Phikwe', 'Botswana')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Selebi-Phikwe', 'Selebi-Phikwe', 'Botswana'))",202,Johannesburg,Botswana,Selebi-Phikwe,Selebi-Phikwe,Urban,1
